_id,id,name,address,latitude,longitude,about,phone,website,image[0],image[1],image[2],image[3],image[4],image[5],image[6],friday,monday,saturday,sunday,thursday,tuesday,wednesday,yelp,amenities,facebook,instagram,price,rating,tags[0],tags[1],tags[2],tags[3],tags[4],review,moreabout
651f35be1f8d452578e36391,growling,The Growling,"700 N. LBJ Drive (Suite 111), San Marcos, TX 78666",29.89186,-97.94091,"There are 27 Texas breweries represented on the tap wall from all five regions of the state. Drink a pint or share a growler with your friends at the bar, or purchase your beer to-go. They also offer plastic growlers for your float down the river or classic glass growlers and fancy porcelain growlers for those special occasions.",5122166044,http://www.thegrowling.com,https://i.imgur.com/eYv0OeU.jpg,https://i.imgur.com/vxT0DnC.png,https://i.imgur.com/jjOlpRv.jpg,https://i.imgur.com/DCzts4d.jpg,https://i.imgur.com/NDurS1K.jpg,https://i.imgur.com/JDYxUFZ.png,,2:00 PM - 12:00 AM,2:00 PM - 12:00 AM,2:00 PM - 1:00 AM,2:00 PM - 12:00 AM,2:00 PM - 12:00 AM,2:00 PM - 12:00 AM,2:00 PM - 12:00 AM,https://www.yelp.com/biz/the-growling-san-marcos,"No Reservations,Accepts Credit Cards,Not Accepts Apple Pay,Outdoor Seating,Divey,Hipster,Casual,Good for Groups,Pool Table,Private Lot Parking,Free Wi-Fi,Live Music,Best nights on Thursday,Friday,Saturday,Beer & Wine Only,Wheelchair Accessible,TV,Not Good For Dancing,Bike Parking",https://www.facebook.com/thegrowlingsanmarcos/,https://www.instagram.com/thegrowlingtexasbeerbar/,$$,4.7,Beer Bar,Bar,,,,158,"Embark on a flavorful journey through the diverse landscapes of Texas at this beer haven, where the tap wall proudly showcases the craftsmanship of 27 breweries hailing from all five regions of the state. Indulge in the camaraderie of friends at the bar, savoring pints of expertly crafted brews or sharing a growler to enhance the communal experience. For those eager to take the Texas spirit on the go, the option to purchase beer to-go is readily available. Adventure-seekers can opt for plastic growlers for a leisurely float down the river, while those marking special occasions can choose from the classic glass or elegant porcelain growlers, ensuring that every beer-lover's preference is catered to with style and variety."
651f37621f8d452578e3639a,martindalerivercafe,Martindale River Cafe,"415 Main Street, Martindale, TX 78655",29.83961,-97.84362,"Beer. Wine. Coffee. Fun. Sammies. Snacks. Music. Gifts. Good friends and good times in magical, mystical, Martindale.",5123574277,https://www.martindalerivercafe.com,https://i.imgur.com/45UUgv3.png,https://i.imgur.com/wBkJIrx.png,https://i.imgur.com/VWEPRGl.jpg,https://i.imgur.com/cLcNsAt.png,https://i.imgur.com/ZvrGOSz.png,https://i.imgur.com/rOpzJYE.png,,9:00 AM - 10:00 PM,CLOSED,9:00 AM - 10:00 PM,9:00 AM - 5:00 PM,9:00 AM - 10:00 PM,CLOSED,CLOSED,https://www.yelp.com/biz/martindale-river-cafe-and-mercantile-martindale-2,"Offers Delivery,Offers Takeout,No Reservations,Accepts Credit Cards,Outdoor Seating,Casual,Intimate,Good for Groups,Good For Kids,Good for Brunch,Free Wi-Fi,Beer & Wine Only",https://www.facebook.com/martindalerivercafe/,https://www.instagram.com/martindalerivercafe/,$$,4.8,Cafe,,,,,150,"In the enchanting realm of Martindale, a multifaceted haven unfolds, where the simple pleasures of life converge. Revel in the delightful trifecta of beer, wine, and coffee, creating a symphony of flavors to suit every palate. The atmosphere pulses with fun, accompanied by the savory allure of sammies and snacks that elevate the culinary experience. As music weaves through the air, and laughter resonates, the magic of Martindale unfolds in every sip and bite. This haven is not just a place; it's a destination where good friends gather, creating memories that linger as gifts of cherished moments. In Martindale, the spirit of camaraderie meets the essence of good times, ensuring that each visit to this mystical retreat is an invitation to experience the extraordinary in the ordinary."
651f38421f8d452578e3639f,porch,The Porch,"129 E. Hopkins Street, San Marcos, TX 78666",29.88339,-97.94065,"The Porch offers 55 different craft beers and features several televisions, including a 360-degree display at the bar.",5123929824,https://www.taproomsanmarcos.com,https://i.imgur.com/iGUBWI7.jpg,https://i.imgur.com/rdbjPeJ.jpg,https://i.imgur.com/1McMlPR.jpg,https://i.imgur.com/DsXFEiz.jpg,https://i.imgur.com/khwVnf6.jpg,https://i.imgur.com/XcxkHD7.png,https://i.imgur.com/zOCpuqJ.jpg,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,https://www.yelp.com/biz/the-porch-san-marcos,"No Reservations,Accepts Credit Cards,Not Accepts Cryptocurrency,Outdoor Seating,Casual,Moderate Noise,Good for Groups,Pool Table,Street Parking,Free Wi-Fi,Happy Hour Specials,Full Bar,Smoking Allowed,Wheelchair Accessible,TV,Covered Outdoor Seating,No Heated Outdoor Seating,No Bike Parking",https://www.facebook.com/theporchsmtx/,https://www.instagram.com/theporchsmtx/,$$,4.3,Sport Bar,Lounge,Bar,,,153,"At The Porch, beer enthusiasts find themselves in a craft beer utopia with an impressive selection of 55 distinct brews to explore. The ambiance is a perfect blend of conviviality and entertainment, thanks to several strategically placed televisions throughout the venue. Notably, the bar boasts a captivating 360-degree display, ensuring that patrons can catch every moment of their favorite shows or sports events while savoring the diverse array of craft beers. The Porch becomes not just a drinking spot but an immersive experience where the world of craft beer meets cutting-edge visual technology, promising a dynamic and enjoyable outing for beer aficionados and casual patrons alike."
651f38871f8d452578e363a1,ragnarscompound,Ragnar's On The Compound,"6900 Ranch Road 12, San Marcos, TX 78666",29.92461,-98.06175,"Ragnar's On The Compound is an indoor bar that is part of The Southern Compound, which is a 6-acre outdoor music venue. Crank the amps up to 11, and get ready to rock! The best sound and light system around on both the outdoor and indoor stages will leave you electrified and wanting more. ",5129949890,https://www.ragnarsotc.com,https://i.imgur.com/rDlMpuK.jpg,https://i.imgur.com/4QAQaWA.jpg,https://i.imgur.com/LmFwBwZ.jpg,https://i.imgur.com/WePcnMz.jpg,https://i.imgur.com/l6aX51a.jpg,,,7:00 PM - 2:00 AM,CLOSED,7:00 PM - 2:00 AM,CLOSED,CLOSED,CLOSED,CLOSED,,"Good for Groups,Free Wi-Fi,Live Music,Very Loud",https://www.facebook.com/RagnarsOnTheCompound/,https://www.instagram.com/ragnarsonthecompound/,$,4.8,Bar,Music Venue,,,,94,"Enter the dynamic world of Ragnar's On The Compound, an indoor bar seamlessly integrated into The Southern Compound, a sprawling 6-acre outdoor music venue. As the amps are cranked up to 11, the atmosphere becomes charged with an electric energy, setting the stage for an unforgettable rock experience. The venue boasts the pinnacle of sound and light systems on both outdoor and indoor stages, ensuring that every note resonates with unparalleled clarity and intensity. Whether you're reveling in the expansive outdoor setting or seeking the more intimate vibe indoors, Ragnar's promises a sonic and visual feast that leaves you electrified and eager for an encore."
651f38d21f8d452578e363a4,rileystavern,Riley's Tavern,"8894 FM 1102, New Braunfels, TX 78132",29.80627,-98.02359,"Did you know that Riley's was the first Texas establishment to get a beer license after prohibition ended in 1933? It's been a go-to watering hole ever since! Enjoy good food, great drinks, and of course, lots of wonderful live music.",5123923132,https://www.rileystavern.com,https://i.imgur.com/DV1gkf6.png,https://i.imgur.com/Jbm2Nu7.png,https://i.imgur.com/joSf631.jpg,https://i.imgur.com/ezchslA.jpg,https://i.imgur.com/J7EShIP.jpg,https://i.imgur.com/BXm8rNn.jpg,https://i.imgur.com/GrWXDe4.jpg,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,1:00 PM - 1:00 AM,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,https://www.yelp.com/biz/rileys-tavern-hunter,"No Reservations,Accepts Credit Cards,Not Accepts Android Pay,Not Accepts Apple Pay,Outdoor Seating,Divey, Casual,Very Loud,Good for Groups,Good For Dancing,Pool Table,Private Lot Parking,Juke Box,Live Music,Best nights on Friday, Saturday,Full Bar,Smoking Outside Only,TV,Not Good For Kids,No Wi-Fi,Bike Parking",https://www.facebook.com/RileysTavern/,https://www.instagram.com/rileys_tavern/,$,4.7,Music Venue,Dive Bar,Bar,,,603,"Step into a piece of Texas history at Riley's, a landmark that proudly holds the distinction of being the first establishment in the state to acquire a beer license after the end of prohibition in 1933. Since then, Riley's has etched itself into the fabric of the community as a timeless watering hole, offering a haven for those seeking good food, great drinks, and a generous dose of wonderful live music. The echoes of the past mingle with the lively present as patrons gather to enjoy the unique charm and enduring hospitality that define Riley's, making it a go-to destination where history and entertainment seamlessly converge."
651cdf10f721dadd5abf2238,chancesr,Chances R,"138 S. LBJ Drive, San Marcos, TX 78666",29.88149,-97.94025,"We are Chances “R.” The oldest continuous liquor establishment in San Marcos. We started as Hutton’s Key club then the Angnew Club, L.O.’s, and The Restless Wind. It stayed the Restless Wind for fifty years and become Chances “R” in 2013. The current owners have had the Restless Wind – Chances “R” for forty seven years.",5123921727,https://www.chancesrbarsm.com/,https://i.imgur.com/NxRk7dm.png,https://i.imgur.com/E63OIGc.png,https://i.imgur.com/52ky36U.jpg,https://i.imgur.com/OZUb7xZ.jpg,https://i.imgur.com/1ri0VCt.png,,,3:00 PM – 2:00 AM,3:00 PM – 2:00 AM,4:00 PM – 2:00 AM,4:00 PM – 2:00 AM,3:00 PM – 2:00 AM,3:00 PM – 2:00 AM,3:00 PM – 2:00 AM,https://www.yelp.com/biz/chances-r-san-marcos,"No Reservations,Accepts Credit Cards,Divey,Moderate Noise,Good for Groups,Pool Table,Full Bar,TV,No Outdoor Seating,Not Good For Dancing,No Wi-Fi,Bike Parking",https://www.facebook.com/chancesrsanmarcos/,https://www.instagram.com/chancesrbar/,$,4.5,Cocktail Bar,Lounge,Bar,,,138,"Welcome to Chances ""R,"" a legendary establishment that stands as the oldest continuous liquor haven in San Marcos, boasting a rich history that spans several iconic transformations. It began its journey as Hutton's Key club, evolving through the Angnew Club, L.O.'s, and a fifty-year tenure as The Restless Wind. In 2013, it metamorphosed into Chances ""R,"" marking yet another chapter in its storied existence. The enduring legacy is underscored by the current owners who have held the reins of The Restless Wind – now Chances ""R"" – for an impressive forty-seven years. As you step into this venerable space, you not only enter a bar but a living testament to the vibrant history of San Marcos' nightlife, where each name change represents a chapter in the city's evolving social tapestry."
651f35821f8d452578e36390,greenparrot,Green Parrot,"124 N. LBJ Drive, San Marcos, TX 78666",29.88294,-97.93985,"Green Parrot is a fun place to come and enjoy a good drink with good friends. Historic bar, est. 1982. longest lasting bar on the square... AKA we can handle our liquor.",5123964259,https://www.facebook.com/gparrotsanmarcos/,https://i.imgur.com/8ATnETI.png,https://i.imgur.com/Ivok1Px.png,https://i.imgur.com/uDoDRtK.jpg,https://i.imgur.com/Acbo6Oz.png,https://i.imgur.com/7NSeMWH.png,https://i.imgur.com/qWfBQqg.jpg,,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,https://www.yelp.com/biz/green-parrot-san-marcos,"No Takeout,Accepts Credit Cards,Loud,Good for Groups,Best nights on Thursday,Best nights on Friday,Best nights on Saturday,Full Bar,TV,No Outdoor Seating",https://www.facebook.com/profile.php?id=100064896344962,,$$,2,Beer Bar,Wine,Bar,,,23,"Step into the lively atmosphere of Green Parrot, where the good times have been flowing since its establishment in 1982, making it the longest-lasting bar on the square. This historic gem not only boasts longevity but also a reputation for being a fun-filled haven where good drinks are savored in the company of good friends. The Green Parrot is more than just a watering hole; it's a testament to the enduring spirit of camaraderie and the ability to handle liquor with flair. As you step through its doors, you enter not only a bar but a living chronicle of laughter, libations, and lasting memories that have been woven into the fabric of this iconic establishment."
651f35ce1f8d452578e36392,happycowbarngrill,Happy Cow Bar And Grill,"9103 FM 1102, New Braunfels, TX 78130",29.8048,-98.02137,"Enjoy live music, delicious drinks and tasty food at Happy Cow Bar & Grill. The Texas Hill Country oasis is the perfect place to grab a picnic table, kick back and enjoy a good burger, cold beer and great music. Live music is played on the large outdoor stage, the “Happy Cow Backyard,” every Friday and Saturday.",5126677510,https://happycowbar.com,https://i.imgur.com/E1teYV9.jpg,https://i.imgur.com/ObpvnBb.jpg,https://i.imgur.com/WtoF1dr.jpg,https://i.imgur.com/IMRzr4Y.jpg,https://i.imgur.com/I5yaUoR.jpg,https://i.imgur.com/lBZMLMU.jpg,,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,12:00 PM - 12:00 AM,12:00 PM - 12:00 AM,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,1:00 PM - 12:00 AM,https://www.yelp.com/biz/happy-cow-new-braunfels-2,"Offers Takeout,No Reservations,No Delivery,Many Vegetarian Options,Accepts Credit Cards,Accepts Apple Pay,Outdoor Seating,Divey,Casual,Moderate Noise,Good for Groups,Good for Lunch,Pool Table,Private Lot Parking,Waiter Service,Free Wi-Fi,Live Music,Happy Hour Specials,Full Bar,Smoking Allowed,Wheelchair Accessible,TV,Heated Outdoor Seating,No Catering,Not Good For Kids,No Covered Outdoor Seating,No Private Dining,Bike Parking",https://www.facebook.com/happycowbarandgrill,https://www.instagram.com/happycowbar/,$,4.4,American (Traditional),Bar,,,,416,"Indulge in a trifecta of delights at Happy Cow Bar & Grill, where live music, delectable drinks, and tasty food converge in the scenic backdrop of the Texas Hill Country oasis. Nestled beneath the expansive sky, this vibrant venue invites patrons to claim a picnic table, kick back, and relish the pleasures of a good burger paired with a cold beer while soaking in the captivating tunes. The Happy Cow Backyard, featuring a large outdoor stage, transforms every Friday and Saturday into a musical celebration. Whether you're a local seeking a laid-back hangout or a visitor savoring the charm of the Texas Hill Country, Happy Cow Bar & Grill promises an idyllic setting for memorable evenings filled with great music, delicious drinks, and the joy of good company."
651f36061f8d452578e36393,harpersonsquare,Harper's On The Square,"139 E. Hopkins Street, San Marcos, TX 78666",29.8834,-97.94053,"Whether you're looking to watch the big game, relax with a round of drinks with your friends, or catch a live music performance, Harper's is always a good time. ",5128782448,https://www.facebook.com/HarpersVerandaSMTX/,https://i.imgur.com/h2QZJAQ.png,https://i.imgur.com/tjQZ6c8.png,https://i.imgur.com/uLnbWtS.png,https://i.imgur.com/C2Zzj9D.png,https://i.imgur.com/uNo259t.jpg,https://i.imgur.com/QNt3ceP.png,,7:00 PM - 1:30 AM,CLOSED,CLOSED,12:00 PM - 7:00 PM,7:00 PM - 1:30 AM,CLOSED,8:00 PM - 1:30 AM,https://www.yelp.com/biz/harpers-brick-oven-san-marcos,"Offers Takeout,No Reservations,No Delivery,Accepts Credit Cards,Accepts Cryptocurrency,Casual,Loud,Good for Groups,Pool Table,Street Parking,Free Wi-Fi,Full Bar,TV,No Outdoor Seating,Not Good For Kids,Bike Parking",https://www.facebook.com/HarpersVerandaSMTX/,https://www.instagram.com/harpers.veranda.snappaheads/,$$,4,Pizza,Sport Bar,Chicken Wings,Bar,,137,"Harper's beckons as a versatile destination where every moment is crafted for a good time. Whether your goal is to catch the excitement of the big game, unwind with a round of drinks in the company of friends, or immerse yourself in the rhythm of a live music performance, Harper's offers an inviting space for all. The atmosphere is one of camaraderie and enjoyment, ensuring that regardless of your preference, the experience at Harper's is always tailored to deliver a memorable and enjoyable time."
651f37081f8d452578e36397,kissingalley,Kissing Alley,"121 E. Hopkins Street, San Marcos, TX 78666",29.88315,-97.94081,"What may seem like an average alley to passersby is actually one of San Marcos’ hidden gems! With eclectic murals both large and small, twinkly lights strung overhead and, of course, scenic views of the Hays County Courthouse – Kissing Alley is the heart of Downtown San Marcos.",5123938430,https://www.facebook.com/downtownsmtx/,https://i.imgur.com/A6skuj4.jpg,https://i.imgur.com/PYN8JEJ.jpg,https://i.imgur.com/tCzREKm.png,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,https://www.facebook.com/kissingalley/,,,3.5,,,,,,4,"Discover the enchanting allure of Kissing Alley, a hidden gem in the heart of Downtown San Marcos that transforms what may seem like an ordinary alley into a vibrant treasure trove. As passersby navigate through this seemingly average passage, they are greeted by eclectic murals, both grand and intricate, adorning the walls. Overhead, twinkly lights create a magical ambiance, casting a warm glow that enhances the charm of this unique space. Beyond its artistic allure, Kissing Alley offers scenic views of the Hays County Courthouse, providing a picturesque backdrop to the vibrant energy of Downtown San Marcos. Unveiling the artistic and scenic beauty that lies within, Kissing Alley stands as a testament to the unexpected treasures waiting to be explored in this dynamic cityscape."
651f381a1f8d452578e3639e,nephews,Nephew's,"100 N. Guadalupe Street, San Marcos, TX 78666",29.88241,-97.94162,"Fashionable nightclub with a club atmosphere, great bartenders and some of the best drink specials in Downtown San Marcos. Monday-Saturday 8pm-2am.",5125582337,https://www.facebook.com/nephews.sanmarcos/,https://i.imgur.com/KT1bcJq.jpg,https://i.imgur.com/wz1lmSd.png,https://i.imgur.com/Nl7t755.png,https://i.imgur.com/ROqpvvd.jpg,https://i.imgur.com/4DCvxD6.png,https://i.imgur.com/Tm3wbBR.png,https://i.imgur.com/Mowp0mO.png,9:00 PM -  2:00 AM,CLOSED,9:00 PM -  2:00 AM,CLOSED,9:00 PM -  2:00 AM,9:00 PM -  2:00 AM,9:00 PM -  2:00 AM,https://www.yelp.com/biz/nephews-san-marcos,"No Reservations,Accepts Credit Cards,Very Loud,Good for Groups,Street Parking,DJ,Happy Hour Specials,Full Bar,TV,No Outdoor Seating,Bike Parking",https://www.facebook.com/nephews.sanmarcos/,https://www.instagram.com/nephews_smtx/,$,3.3,Bar,,,,,69,"Step into a world of style and excitement at our fashionable nightclub, where a dynamic club atmosphere comes to life. Mingle with fellow revelers as our expert bartenders craft your favorite libations with finesse, setting the stage for an unforgettable night out. Dive into the pulse of Downtown San Marcos, where our venue stands out with some of the best drink specials in town. Open Monday through Saturday from 8 pm to 2 am, our nightclub promises an immersive experience where the fusion of great vibes, exceptional service, and enticing drink specials creates a night to remember. Whether you're seeking a lively gathering or a chic escape, our doors are open to elevate your Downtown San Marcos nightlife adventure."
651f39081f8d452578e363a5,roughhousebrewing,Roughhouse Brewing,"680 Oakwood Loop, San Marcos, TX 78666",29.93648,-98.06137,"Roughhouse Brewing is a family-owned and operated craft brewery located on five acres of the Pasternak family ranch in the hill country of San Marcos. Tucked away off of Ranch Road 12, the brewery serves refreshing, farmhouse-style beer and scratch-made fare that complements the Texas landscape. Customers can relax inside the rustic brewery barn or in the oak-surrounded outdoor seating area and enjoy live music on the weekends.",5126677000,https://www.roughhousebrewing.com,https://i.imgur.com/dvS3eFq.jpg,https://i.imgur.com/zuKZzqG.jpg,https://i.imgur.com/JkoVCPt.png,https://i.imgur.com/y7glDuz.png,https://i.imgur.com/Pqg9FDn.png,https://i.imgur.com/E5FznMs.jpg,https://i.imgur.com/8pdg2U5.jpg,11:00 AM – 9:00 PM,CLOSED,11:00 AM – 9:00 PM,11:00 AM – 7:00 PM,11:00 AM – 9:00 PM,CLOSED,CLOSED,https://www.yelp.com/biz/roughhouse-brewing-san-marcos,"Offers Takeout,Walk-ins Welcome,No Delivery,Many Vegetarian Options,Accepts Credit Cards,Not Accepts Android Pay,Not Accepts Apple Pay,Not Accepts Cryptocurrency,Private Lot Parking,Happy Hour Specials,Dogs Allowed,Wheelchair Accessible,Offers Military Discount,Covered Outdoor Seating,Offers Catering,No Drive-Thru,No Heated Outdoor Seating,No Bike Parking",https://www.facebook.com/RoughhouseBrewing/,https://www.instagram.com/roughhousebrewing/,$$,4.9,Brewery,Pub,,,,238,"Nestled on five acres of the picturesque Pasternak family ranch in the hill country of San Marcos, Roughhouse Brewing stands as a testament to family-owned craftsmanship and the spirit of the Texas landscape. Located off the beaten path on Ranch Road 12, this craft brewery offers a unique experience with refreshing, farmhouse-style beers and scratch-made fare that seamlessly blends with the surroundings. Whether patrons choose to unwind inside the rustic brewery barn or opt for the oak-surrounded outdoor seating area, the ambiance is one of tranquility and warmth. To enhance the experience, live music graces the weekends, making Roughhouse Brewing not just a brewery but a haven where the essence of family, craft, and the Texas hill country converge."
651f391f1f8d452578e363a6,sakebistronbar,Saké Bistro & Bar,"100 W. Hopkins Street, San Marcos, TX 78666",29.88324,-97.94176,Saké Bistro Bar offers a versatile setting for whatever mood you’re in. There are screens propped at all angles at the bistro bar and serve many craft beer and saké selections. Our goal is simple: to provide the ultimate experience and a memory for each of our guests every single night! ,5126676766,https://www.instagram.com/sakesanmarcos/,https://i.imgur.com/L6zen9G.jpg,https://i.imgur.com/OTkRFfz.jpg,https://i.imgur.com/KXdpnFp.png,https://i.imgur.com/paXb0Wv.jpg,https://i.imgur.com/xAOOvTU.png,https://i.imgur.com/lk71Qdk.jpg,,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,CLOSED,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,,,,https://www.instagram.com/sakesanmarcos/,$$,4.7,Sushi,Cocktail Bar,Bar,,,631,"Indulge in a diverse and dynamic setting at Saké Bistro Bar, where the atmosphere adapts to suit every mood. Screens are strategically positioned at various angles throughout the bistro bar, creating an immersive experience whether you're catching up with friends, enjoying a night out, or simply savoring some solitude. The bar boasts an extensive selection of craft beers and saké, ensuring that there's a libation to cater to every palate. Saké Bistro Bar doesn't just offer drinks; it aims to craft an ultimate experience, forging memories that linger long after the night concludes. With a commitment to excellence, each visit to Saké Bistro Bar is designed to be a distinctive and unforgettable journey for every guest."
651f39561f8d452578e363a8,shade,Shade Rooftop Patio,"127 E. Hopkins Street, San Marcos, TX 78666",29.88338,-97.9408,"Relax with a cold beverage on the open-air rooftop at Shade Rooftop Patio. Find a shady spot, start a game of Jenga or simply just kick back and unwind with some of the best craft cocktails in town! Open daily: 4pm - 2am",5123921170,https://www.facebook.com/ShadeRooftop/,https://i.imgur.com/tOxwIMm.jpg,https://i.imgur.com/Uq8sijk.jpg,https://i.imgur.com/e8zuH8X.png,https://i.imgur.com/RRfv8sC.jpg,https://i.imgur.com/NnkKR9k.jpg,https://i.imgur.com/94rYLUR.jpg,,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,5:00 PM – 2:00 AM,https://www.yelp.com/biz/shade-rooftop-patio-san-marcos,"No Reservations,Accepts Credit Cards,Not Accepts Apple Pay,Not Accepts Cryptocurrency,Outdoor Seating,Casual,Moderate Noise,Good for Groups,Good For Dancing,Street Parking,Best nights on Saturday,Happy Hour Specials,Full Bar,TV,No Pool Table,No Wi-Fi,Bike Parking",https://twitter.com/ShadeRooftop,https://www.instagram.com/shaderooftop/,$$,4.2,Bar,,,,,114,"Elevate your relaxation at Shade Rooftop Patio, where the open-air rooftop beckons with a tranquil ambiance. Seek refuge in a shady spot as you bask in the charm of this elevated haven. Whether you're engaging in a friendly game of Jenga or simply unwinding, the rooftop offers a serene retreat. Indulge in some of the best craft cocktails in town, each sip a testament to the artistry behind the bar. Open daily from 4 pm to 2 am, Shade Rooftop Patio invites you to linger in the moment, enjoying the cool breeze, the convivial atmosphere, and the refreshing taste of meticulously crafted beverages that make every visit a memorable escape."
651f39931f8d452578e363aa,taproom,The Taproom,"129 E. Hopkins Street (Suite 120), San Marcos, TX 78666",29.88339,-97.94065,"Taproom Pub and Grub opened its door in 1994 with one goal in mind, to serve the best food and beer around, and over 20 years later that is exactly what their customers have come to expect. Whether you are dining on one of their award-winning burgers or the famous baby back ribs, you will be sure to find just the right beer to accompany your meal. So bring your appetite and come enjoy what has kept customers coming back year after year.",5123929824,https://www.taproomsanmarcos.com,https://i.imgur.com/fN1OjRm.jpg,https://i.imgur.com/Wu23bdF.jpg,https://i.imgur.com/HzXGYAa.jpg,https://i.imgur.com/VHP2f4k.jpg,https://i.imgur.com/z4SByTo.jpg,https://i.imgur.com/L7gueJo.jpg,https://i.imgur.com/Myc4CON.jpg,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,https://www.yelp.com/biz/the-taproom-san-marcos,"Offers Delivery,Offers Takeout,No Reservations,Vegan Options,Accepts Credit Cards,Not Accepts Android Pay,Not Accepts Apple Pay,Not Accepts Cryptocurrency,Outdoor Seating,Casual,Loud,Good for Groups,Good for Lunch,Good for Dinner,Good for Late Night,Pool Table,Street Parking,Private Lot Parking,Waiter Service,Free Wi-Fi,Best nights on Thursday,Best nights on Friday,Best nights on Saturday,Happy Hour Specials,Full Bar,Smoking Outside Only,Wheelchair Accessible,TV,LGBTQ-owned,Women-owned,Offers Military Discount,Open to All,Offers Catering,Not Good For Kids,Not Good For Dancing,No Drive-Thru,No Heated Outdoor Seating,No Covered Outdoor Seating,No Private Dining,Bike Parking,Provides reusable tableware",https://www.facebook.com/taproom78666/,https://www.instagram.com/taproom78666/,$$,4.5,Burgers,Pub,,,,1186,"Since its opening in 1994, Taproom Pub and Grub has steadfastly pursued a singular goal — to provide patrons with the finest food and beer in town. More than two decades later, the establishment has not only met but exceeded these expectations, creating a legacy that customers have come to rely on. From their acclaimed burgers to the famed baby back ribs, each dish is a testament to their commitment to culinary excellence. The experience is further elevated as you choose from an extensive selection of beers, expertly paired to complement your meal. Whether you're a first-time visitor or a longtime patron, the enduring appeal of Taproom lies in its unwavering dedication to quality, ensuring that every visit is a delightful journey of flavors and a celebration of the rich tradition that has kept customers returning year after year."
651f39ec1f8d452578e363ac,vault,The Vault,"100 W. Hopkins Street, San Marcos, TX 78666",29.88324,-97.94176,"The Vault is a popular nightlife spot on the Square in Downtown San Marcos. The name pays homage to when the building was the ""Old State Bank"" and the vault inside was blown up with nitro by the Newton Gang, waking up the neighborhood. The gang emerged with $24,000 and they simply walked out of town.",5125538707,https://vaultsakesanmarcos.com/,https://i.imgur.com/L6zen9G.jpg,https://i.imgur.com/xYqL1t9.jpg,https://i.imgur.com/hDaLCon.png,,,,,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,CLOSED,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,https://www.yelp.com/biz/the-vault-san-marcos,"Accepts Credit Cards,Very Loud,Good for Groups,Street Parking,Full Bar,TV,No Outdoor Seating,Bike Parking",https://www.facebook.com/TheVaultSMTX/,https://www.instagram.com/thevault_sanmarcos/,$$,3.4,Sake Bar,Karaoke,Bar,,,94,"Step into history and entertainment at The Vault, a vibrant nightlife destination situated on the Square in Downtown San Marcos. The name itself holds a captivating story, paying homage to the building's past life as the ""Old State Bank."" It was in these walls that the notorious Newton Gang, in an audacious feat, used nitro to blow open the vault, creating a spectacle that reverberated through the neighborhood. The gang's bold heist saw them emerge with $24,000, a daring act that concluded with them calmly walking out of town. Today, The Vault encapsulates the spirit of this historic event, offering patrons an immersive experience where the echoes of the past mingle with the lively atmosphere of contemporary nightlife, creating a truly unique and memorable visit to Downtown San Marcos."
